,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes,sourcematerial
55,Net Mass Balance,Antarctica,Observed,1994,NA,Gtyr − 1,-49.6,14,NA,NA,NA,NA,33,Rignot et al. (2019); 1989-1999,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
56,Net Mass Balance,Antarctica,Observed,2004,NA,Gtyr − 1,-165.8,18,NA,NA,NA,NA,33,Rignot et al. (2019); 1999-2009,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
57,Net Mass Balance,Antarctica,Observed,1994,NA,Gtyr − 1,-27,106,NA,NA,NA,NA,33,Bamber et al. (2018); 1992-1996,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
58,Net Mass Balance,Antarctica,Observed,1999,NA,Gtyr − 1,-103,106,NA,NA,NA,NA,33,Bamber et al. (2018); 1997-2001,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
59,Net Mass Balance,Antarctica,Observed,2004,NA,Gtyr − 1,-25,54,NA,NA,NA,NA,33,Bamber et al. (2018); 2002-2006,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
60,Net Mass Balance,Antarctica,Observed,2009,NA,Gtyr − 1,-117,28,NA,NA,NA,NA,33,Bamber et al. (2018); 2007-2011,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
61,Net Mass Balance,Antarctica,Observed,1994,NA,Gtyr − 1,-49,67,NA,NA,NA,NA,33,Shepherd et al. (2018); 1992-1997,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
62,Net Mass Balance,Antarctica,Observed,1999,NA,Gtyr − 1,-38,64,NA,NA,NA,NA,33,Shepherd et al. (2018); 1997-2002,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
63,Net Mass Balance,Antarctica,Observed,2004,NA,Gtyr − 1,-73,53,NA,NA,NA,NA,33,Shepherd et al. (2018); 2002-2007,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
64,Net Mass Balance,Antarctica,Observed,2009,NA,Gtyr − 1,-160,50,NA,NA,NA,NA,33,Shepherd et al. (2018); 2007-2012,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
65,Net Mass Balance,Antarctica,Observed,2002,NA,Gtyr − 1,-76,59,NA,NA,NA,NA,33,Shepherd et al. (2018); 1992-2011,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
66,Net Mass Balance,Antarctica,Observed,2012,NA,Gtyr − 1,-159,22,NA,NA,NA,NA,33,Martín-Español et al. (2016); 2010-2013,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
67,Basal Mass Balance,Antarctica,Observed,2008,NA,Gtyr − 1,1516,106,NA,NA,NA,NA,33,Liu et al. (2015); 2005-2011,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
68,Basal Mass Balance,Antarctica,Observed,2002,NA,Gtyr − 1,1454,174,NA,NA,NA,NA,33,Depoorter et al. (2013); 1995-2009,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
