,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
361,Govt Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.338,0.163,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Government output, standard errors clustered by state."
362,Retail Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.251,0.200,NA,NA,NA,NA,44,Impact of contemporary temperature on Retail output.
363,Retail Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.251,0.083,NA,NA,NA,NA,44,"Impact of contemporary temperature on Retail output, standard errors clustered by state."
364,Retail Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.093,0.202,NA,NA,NA,NA,44,Impact of one-year lagged temperature on Retail output.
365,Retail Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.093,0.070,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Retail output, standard errors clustered by state."
366,Retail Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.343,0.333,NA,NA,NA,NA,44,Sum of contemporary and one-year lagged temperature impact on Retail output.
367,Retail Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.343,0.103,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Retail output, standard errors clustered by state."
368,Wholesale Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.294,0.173,NA,NA,NA,NA,44,Impact of contemporary temperature on Wholesale output.
369,Wholesale Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.294,0.160,NA,NA,NA,NA,44,"Impact of contemporary temperature on Wholesale output, standard errors clustered by state."
370,Wholesale Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.116,0.124,NA,NA,NA,NA,44,Impact of one-year lagged temperature on Wholesale output.
371,Wholesale Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.116,0.081,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Wholesale output, standard errors clustered by state."
372,Wholesale Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.410,0.231,NA,NA,NA,NA,44,Sum of contemporary and one-year lagged temperature impact on Wholesale output.
373,Wholesale Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.410,0.157,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Wholesale output, standard errors clustered by state."
374,Comm/Info Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.298,0.739,NA,NA,NA,NA,44,Impact of contemporary temperature on Communication/Information output.
375,Comm/Info Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.298,0.388,NA,NA,NA,NA,44,"Impact of contemporary temperature on Communication/Information output, standard errors clustered by state."
376,Comm/Info Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.045,0.291,NA,NA,NA,NA,44,Impact of one-year lagged temperature on Communication/Information output.
377,Comm/Info Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.045,0.323,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Communication/Information output, standard errors clustered by state."
378,Comm/Info Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.343,0.870,NA,NA,NA,NA,44,Sum of contemporary and one-year lagged temperature impact on Communication/Information output.
379,Comm/Info Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.343,0.321,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Communication/Information output, standard errors clustered by state."
380,Construction Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.442,0.410,NA,NA,NA,NA,44,Impact of contemporary temperature on Construction output.
381,Construction Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.442,0.189,NA,NA,NA,NA,44,"Impact of contemporary temperature on Construction output, standard errors clustered by state."
382,Construction Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.390,0.338,NA,NA,NA,NA,44,Impact of one-year lagged temperature on Construction output.
383,Construction Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.390,0.186,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Construction output, standard errors clustered by state."
384,Construction Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.800,0.612,NA,NA,NA,NA,44,Sum of contemporary and one-year lagged temperature impact on Construction output.
385,Construction Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.800,0.267,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Construction output, standard errors clustered by state."
386,Transport Growth,United States,Business as usual,2019,No CC,Standard deviations,0.201,0.216,NA,NA,NA,NA,44,Impact of contemporary temperature on Transportation output.
387,Transport Growth,United States,Business as usual,2019,No CC,Standard deviations,0.201,0.140,NA,NA,NA,NA,44,"Impact of contemporary temperature on Transportation output, standard errors clustered by state."
388,Transport Growth,United States,Business as usual,2019,No CC,Standard deviations,0.167,0.256,NA,NA,NA,NA,44,Impact of one-year lagged temperature on Transportation output.
389,Transport Growth,United States,Business as usual,2019,No CC,Standard deviations,0.167,0.145,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Transportation output, standard errors clustered by state."
390,Transport Growth,United States,Business as usual,2019,No CC,Standard deviations,0.368,0.367,NA,NA,NA,NA,44,Sum of contemporary and one-year lagged temperature impact on Transportation output.
391,Transport Growth,United States,Business as usual,2019,No CC,Standard deviations,0.368,0.254,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Transportation output, standard errors clustered by state."
392,Utilities Growth,United States,Business as usual,2019,No CC,Standard deviations,0.605,0.341,NA,NA,NA,NA,44,Impact of contemporary temperature on Utilities output.
393,Utilities Growth,United States,Business as usual,2019,No CC,Standard deviations,0.605,0.252,NA,NA,NA,NA,44,"Impact of contemporary temperature on Utilities output, standard errors clustered by state."
394,Utilities Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.209,0.509,NA,NA,NA,NA,44,Impact of one-year lagged temperature on Utilities output.
395,Utilities Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.209,0.387,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Utilities output, standard errors clustered by state."
396,Utilities Growth,United States,Business as usual,2019,No CC,Standard deviations,0.396,0.488,NA,NA,NA,NA,44,Sum of contemporary and one-year lagged temperature impact on Utilities output.
397,Utilities Growth,United States,Business as usual,2019,No CC,Standard deviations,0.396,0.580,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Utilities output, standard errors clustered by state."
398,Mining Growth,United States,Business as usual,2019,No CC,Standard deviations,0.844,1.593,NA,NA,NA,NA,44,Impact of contemporary temperature on Mining output.
399,Mining Growth,United States,Business as usual,2019,No CC,Standard deviations,0.844,0.356,NA,NA,NA,NA,44,"Impact of contemporary temperature on Mining output, standard errors clustered by state."
400,Mining Growth,United States,Business as usual,2019,No CC,Standard deviations,1.673,1.361,NA,NA,NA,NA,44,Impact of one-year lagged temperature on Mining output.
401,Mining Growth,United States,Business as usual,2019,No CC,Standard deviations,1.673,0.718,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Mining output, standard errors clustered by state."
402,Mining Growth,United States,Business as usual,2019,No CC,Standard deviations,2.516,1.848,NA,NA,NA,NA,44,Sum of contemporary and one-year lagged temperature impact on Mining output.
403,Mining Growth,United States,Business as usual,2019,No CC,Standard deviations,2.516,0.645,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Mining output, standard errors clustered by state."
404,Agri/Forest/Fish Growth,United States,Business as usual,2019,No CC,Standard deviations,-2.091,0.999,NA,NA,NA,NA,44,"Impact of contemporary temperature on Agriculture, Forestry, Fishing output."
405,Agri/Forest/Fish Growth,United States,Business as usual,2019,No CC,Standard deviations,-2.091,0.463,NA,NA,NA,NA,44,"Impact of contemporary temperature on Agriculture, Forestry, Fishing output, standard errors clustered by state."
406,Agri/Forest/Fish Growth,United States,Business as usual,2019,No CC,Standard deviations,1.817,1.106,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Agriculture, Forestry, Fishing output."
407,Agri/Forest/Fish Growth,United States,Business as usual,2019,No CC,Standard deviations,1.817,0.758,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Agriculture, Forestry, Fishing output, standard errors clustered by state."
408,Agri/Forest/Fish Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.274,1.764,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Agriculture, Forestry, Fishing output."
409,Agri/Forest/Fish Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.274,0.852,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Agriculture, Forestry, Fishing output, standard errors clustered by state."
410,GDP Growth,United States,Business as usual,2012,No CC,Standard deviations,0.2,NA,NA,NA,NA,NA,Page 48,"The GDP growth is affected by a one standard deviation increase in summer temperature, resulting in a change between -0.2 and +0.2 standard deviations across different industries. The year is the end of the sample."
411,GSP,United States,Business as usual,1997,No CC,-,-0.164,0.061,NA,NA,NA,NA,49,"Pre-1997 sample, Arellano-Bond estimation, significant at 1% level."
412,GSP,United States,Business as usual,1997,No CC,-,-0.236,0.067,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, significant at 1% level."
413,Services,United States,Business as usual,1997,No CC,-,0.110,0.046,NA,NA,NA,NA,49,"Pre-1997 sample, Arellano-Bond estimation, significant at 5% level."
414,Services,United States,Business as usual,1997,No CC,-,-0.165,0.076,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, significant at 5% level."
415,Finance/Insurance/RealEstate,United States,Business as usual,1997,No CC,-,-0.137,0.227,NA,NA,NA,NA,49,"Pre-1997 sample, Arellano-Bond estimation, not significant."
416,Finance/Insurance/RealEstate,United States,Business as usual,1997,No CC,-,-0.505,0.179,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, significant at 1% level."
417,Manufacturing,United States,Business as usual,1997,No CC,-,-0.052,0.148,NA,NA,NA,NA,49,"Pre-1997 sample, Arellano-Bond estimation, not significant."
418,Manufacturing,United States,Business as usual,1997,No CC,-,0.344,0.512,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, not significant."
419,Government,United States,Business as usual,1997,No CC,-,-0.101,0.057,NA,NA,NA,NA,49,"Pre-1997 sample, Arellano-Bond estimation, significant at 10% level."
420,Government,United States,Business as usual,1997,No CC,-,-0.011,0.104,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, not significant."
421,Retail,United States,Business as usual,1997,No CC,-,-0.011,0.075,NA,NA,NA,NA,49,"Pre-1997 sample, Arellano-Bond estimation, not significant."
422,Retail,United States,Business as usual,1997,No CC,-,-0.122,0.108,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, not significant."
423,Wholesale,United States,Business as usual,1997,No CC,-,-0.136,0.081,NA,NA,NA,NA,49,"Pre-1997 sample, Arellano-Bond estimation, significant at 10% level."
424,Wholesale,United States,Business as usual,1997,No CC,-,-0.267,0.165,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, not significant."
425,Comm/Info,United States,Business as usual,1997,No CC,-,-0.223,0.135,NA,NA,NA,NA,49,"Pre-1997 sample, Arellano-Bond estimation, significant at 10% level."
426,Comm/Info,United States,Business as usual,1997,No CC,-,-0.066,0.423,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, not significant."
427,Construction,United States,Business as usual,1997,No CC,-,-0.038,0.148,NA,NA,NA,NA,49,"Pre-1997 sample, Arellano-Bond estimation, not significant."
428,Construction,United States,Business as usual,1997,No CC,-,-0.218,0.226,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, not significant."
429,Transportation,United States,Business as usual,1997,No CC,-,0.243,0.114,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, not significant."
430,Utilities,United States,Business as usual,1997,No CC,-,0.454,0.202,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, significant at 5% level."
431,Mining,United States,Business as usual,1997,No CC,-,0.272,0.324,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, not significant."
432,Agriculture/Forestry/Fishing,United States,Business as usual,1997,No CC,-,-3.054,0.486,NA,NA,NA,NA,49,"Pre-1997 sample, Arellano-Bond estimation, significant at 1% level."
433,Agriculture/Forestry/Fishing,United States,Business as usual,1997,No CC,-,-2.456,0.690,NA,NA,NA,NA,49,"Post-1997 sample, Arellano-Bond estimation, significant at 1% level."
434,Output Growth,United States,Business as usual,2012,No CC,%,-0.102,0.095,NA,NA,NA,NA,51,"Post-1997, Professional and business services, average GDP share (%), 11.6"
435,Output Growth,United States,Business as usual,2012,No CC,%,-0.044,0.067,NA,NA,NA,NA,51,"Post-1997, Educational services, health care, social assistance, average GDP share (%), 7.7"
436,Output Growth,United States,Business as usual,2012,No CC,%,-0.238,0.108,NA,NA,NA,NA,51,"Post-1997, Other services, except government, average GDP share (%), 2.6"
437,Output Growth,United States,Business as usual,2012,No CC,%,-0.339,0.152,NA,NA,NA,NA,51,"Post-1997, Food services and drinking places, average GDP share (%), 2.0"
438,Output Growth,United States,Business as usual,2012,No CC,%,0.513,0.194,NA,NA,NA,NA,51,"Post-1997, Arts, entertainment, and recreation, average GDP share (%), 1.0"
439,Output Growth,United States,Business as usual,2012,No CC,%,0.219,0.273,NA,NA,NA,NA,51,"Post-1997, Accommodation, average GDP share (%), 0.9"
440,Output Growth,United States,Business as usual,2012,No CC,%,-0.640,0.134,NA,NA,NA,NA,51,"Post-1997, Real estate, average GDP share (%), 11.4"
441,Output Growth,United States,Business as usual,2012,No CC,%,-0.181,0.304,NA,NA,NA,NA,51,"Post-1997, Federal Reserve banks, credit intermediation, and related services, average GDP share (%), 3.6"
442,Output Growth,United States,Business as usual,2012,No CC,%,-1.637,0.673,NA,NA,NA,NA,51,"Post-1997, Insurance, carriers and related activities, average GDP share (%), 2.6"
443,Output Growth,United States,Business as usual,2012,No CC,%,0.309,0.376,NA,NA,NA,NA,51,"Post-1997, Securities, commodity contracts, and investments, average GDP share (%), 1.3"
444,Output Growth,United States,Business as usual,2012,No CC,%,0.149,0.320,NA,NA,NA,NA,51,"Post-1997, Rental and leasing services, lessors of intangible assets, average GDP share (%), 1.3"
445,Output Growth,United States,Business as usual,2012,No CC,%,1.176,0.847,NA,NA,NA,NA,51,"Post-1997, Funds, trusts, and other ﬁnancial vehicles,average GDP share (%), 0.2"
446,Output Growth,United States,Business as usual,2012,No CC,%,0.322,0.248,NA,NA,NA,NA,51,"Winter, North"
447,Output Growth,United States,Business as usual,2012,No CC,%,0.079,0.194,NA,NA,NA,NA,51,"Spring, North"
448,Output Growth,United States,Business as usual,2012,No CC,%,-0.236,0.225,NA,NA,NA,NA,51,"Summer, North"
449,Output Growth,United States,Business as usual,2012,No CC,%,0.672,0.168,NA,NA,NA,NA,51,"Fall, North"
450,Output Growth,United States,Business as usual,2012,No CC,%,-0.115,0.096,NA,NA,NA,NA,51,"Winter, South"
451,Output Growth,United States,Business as usual,2012,No CC,%,0.148,0.136,NA,NA,NA,NA,51,"Spring, South"
452,Output Growth,United States,Business as usual,2012,No CC,%,-0.257,0.096,NA,NA,NA,NA,51,"Summer, South"
453,Output Growth,United States,Business as usual,2012,No CC,%,0.672,0.069,NA,NA,NA,NA,51,"Fall, South"
454,Output Growth,United States,Business as usual,2012,No CC,%,-0.010,0.059,NA,NA,NA,NA,51,"Winter, Midwest"
455,Output Growth,United States,Business as usual,2012,No CC,%,-0.156,0.103,NA,NA,NA,NA,51,"Spring, Midwest"
456,Output Growth,United States,Business as usual,2012,No CC,%,0.028,0.076,NA,NA,NA,NA,51,"Summer, Midwest"
457,Output Growth,United States,Business as usual,2012,No CC,%,-0.108,0.084,NA,NA,NA,NA,51,"Fall, Midwest"
458,Output Growth,United States,Business as usual,2012,No CC,%,-0.029,0.069,NA,NA,NA,NA,51,"Winter, West"
459,Output Growth,United States,Business as usual,2012,No CC,%,-0.087,0.070,NA,NA,NA,NA,51,"Spring, West"
460,Output Growth,United States,Business as usual,2012,No CC,%,0.053,0.178,NA,NA,NA,NA,51,"Summer, West"
461,Output Growth,United States,Business as usual,2012,No CC,%,0.002,0.174,NA,NA,NA,NA,51,"Fall, West"
462,GDP Growth,United States,Business as usual,2124,No CC,percent,-33,NA,NA,NA,NA,NA,Highlights,"Up to negative one-third reduction in GDP growth over the next century, relative to a scenario with no climate change."
463,GDP Growth,United States,GCMs,2012,No CC,standard deviations,-0.2,NA,NA,NA,NA,NA,More Notes,"A one standard deviation increase in summer temperature results in a change in the growth of GDP between -0.2 and +0.2 standard deviations, depending on the specific industry."
464,GDP Growth,United States,GCMs,2012,No CC,standard deviations,0.2,NA,NA,NA,NA,NA,More Notes,"A one standard deviation increase in summer temperature results in a change in the growth of GDP between -0.2 and +0.2 standard deviations, depending on the specific industry."
