,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
454,Social Cost of Carbon,IND,"4x case, UWI",2050,No CC,$/ton of CO2,15.81,NA,NA,NA,NA,NA,30,
455,Social Cost of Carbon,RUS,"4x case, UWI",2050,No CC,$/ton of CO2,-0.24,NA,NA,NA,NA,NA,30,
456,Social Cost of Carbon,CND,"4x case, UWI",2050,No CC,$/ton of CO2,-0.29,NA,NA,NA,NA,NA,30,
457,Social Cost of Carbon,EEU,"4x case, UWI",2050,No CC,$/ton of CO2,0.05,NA,NA,NA,NA,NA,30,
458,Social Cost of Carbon,SAP,"4x case, UWI",2050,No CC,$/ton of CO2,7.32,NA,NA,NA,NA,NA,30,
459,Social Cost of Carbon,USA,"4x case, UWI",2100,No CC,$/ton of CO2,38.11,NA,NA,NA,NA,NA,30,
460,Social Cost of Carbon,WEU,"4x case, UWI",2100,No CC,$/ton of CO2,16.14,NA,NA,NA,NA,NA,30,
461,Social Cost of Carbon,JSHK,"4x case, UWI",2100,No CC,$/ton of CO2,33.03,NA,NA,NA,NA,NA,30,
462,Social Cost of Carbon,CHI,"4x case, UWI",2100,No CC,$/ton of CO2,91.27,NA,NA,NA,NA,NA,30,
463,Social Cost of Carbon,IND,"4x case, UWI",2100,No CC,$/ton of CO2,45.44,NA,NA,NA,NA,NA,30,
464,Social Cost of Carbon,RUS,"4x case, UWI",2100,No CC,$/ton of CO2,-0.42,NA,NA,NA,NA,NA,30,
465,Social Cost of Carbon,CND,"4x case, UWI",2100,No CC,$/ton of CO2,-0.55,NA,NA,NA,NA,NA,30,
466,Social Cost of Carbon,EEU,"4x case, UWI",2100,No CC,$/ton of CO2,0.09,NA,NA,NA,NA,NA,30,
467,Social Cost of Carbon,SAP,"4x case, UWI",2100,No CC,$/ton of CO2,16.45,NA,NA,NA,NA,NA,30,
468,Social Cost of Carbon,USA,"6x case, BAU",2017,No CC,$/ton of CO2,22.29,NA,NA,NA,NA,NA,30,
469,Social Cost of Carbon,WEU,"6x case, BAU",2017,No CC,$/ton of CO2,9.41,NA,NA,NA,NA,NA,30,
470,Social Cost of Carbon,JSHK,"6x case, BAU",2017,No CC,$/ton of CO2,11.67,NA,NA,NA,NA,NA,30,
471,Social Cost of Carbon,CHI,"6x case, BAU",2017,No CC,$/ton of CO2,28.73,NA,NA,NA,NA,NA,30,
472,Social Cost of Carbon,IND,"6x case, BAU",2017,No CC,$/ton of CO2,10.58,NA,NA,NA,NA,NA,30,
473,Social Cost of Carbon,RUS,"6x case, BAU",2017,No CC,$/ton of CO2,-0.26,NA,NA,NA,NA,NA,30,
474,Social Cost of Carbon,CND,"6x case, BAU",2017,No CC,$/ton of CO2,-0.22,NA,NA,NA,NA,NA,30,
475,Social Cost of Carbon,EEU,"6x case, BAU",2017,No CC,$/ton of CO2,0.09,NA,NA,NA,NA,NA,30,
476,Social Cost of Carbon,SAP,"6x case, BAU",2017,No CC,$/ton of CO2,6.12,NA,NA,NA,NA,NA,30,
477,Social Cost of Carbon,USA,"6x case, BAU",2025,No CC,$/ton of CO2,24.71,NA,NA,NA,NA,NA,30,
478,Social Cost of Carbon,WEU,"6x case, BAU",2025,No CC,$/ton of CO2,10.84,NA,NA,NA,NA,NA,30,
479,Social Cost of Carbon,JSHK,"6x case, BAU",2025,No CC,$/ton of CO2,13.42,NA,NA,NA,NA,NA,30,
480,Social Cost of Carbon,CHI,"6x case, BAU",2025,No CC,$/ton of CO2,33.96,NA,NA,NA,NA,NA,30,
481,Social Cost of Carbon,IND,"6x case, BAU",2025,No CC,$/ton of CO2,12.24,NA,NA,NA,NA,NA,30,
482,Social Cost of Carbon,RUS,"6x case, BAU",2025,No CC,$/ton of CO2,-0.25,NA,NA,NA,NA,NA,30,
483,Social Cost of Carbon,CND,"6x case, BAU",2025,No CC,$/ton of CO2,-0.22,NA,NA,NA,NA,NA,30,
484,Social Cost of Carbon,EEU,"6x case, BAU",2025,No CC,$/ton of CO2,0.10,NA,NA,NA,NA,NA,30,
485,Social Cost of Carbon,SAP,"6x case, BAU",2025,No CC,$/ton of CO2,6.77,NA,NA,NA,NA,NA,30,
486,Social Cost of Carbon,USA,"6x case, BAU",2050,No CC,$/ton of CO2,31.90,NA,NA,NA,NA,NA,30,
487,Social Cost of Carbon,WEU,"6x case, BAU",2050,No CC,$/ton of CO2,16.04,NA,NA,NA,NA,NA,30,
488,Social Cost of Carbon,JSHK,"6x case, BAU",2050,No CC,$/ton of CO2,20.20,NA,NA,NA,NA,NA,30,
489,Social Cost of Carbon,CHI,"6x case, BAU",2050,No CC,$/ton of CO2,53.98,NA,NA,NA,NA,NA,30,
490,Social Cost of Carbon,IND,"6x case, BAU",2050,No CC,$/ton of CO2,17.04,NA,NA,NA,NA,NA,30,
491,Social Cost of Carbon,RUS,"6x case, BAU",2050,No CC,$/ton of CO2,-0.22,NA,NA,NA,NA,NA,30,
492,Social Cost of Carbon,CND,"6x case, BAU",2050,No CC,$/ton of CO2,-0.21,NA,NA,NA,NA,NA,30,
493,Social Cost of Carbon,EEU,"6x case, BAU",2050,No CC,$/ton of CO2,0.12,NA,NA,NA,NA,NA,30,
494,Social Cost of Carbon,SAP,"6x case, BAU",2050,No CC,$/ton of CO2,8.28,NA,NA,NA,NA,NA,30,
495,Social Cost of Carbon,USA,"6x case, BAU",2100,No CC,$/ton of CO2,80.96,NA,NA,NA,NA,NA,30,
496,Social Cost of Carbon,WEU,"6x case, BAU",2100,No CC,$/ton of CO2,47.67,NA,NA,NA,NA,NA,30,
497,Social Cost of Carbon,JSHK,"6x case, BAU",2100,No CC,$/ton of CO2,64.47,NA,NA,NA,NA,NA,30,
498,Social Cost of Carbon,CHI,"6x case, BAU",2100,No CC,$/ton of CO2,178.62,NA,NA,NA,NA,NA,30,
499,Social Cost of Carbon,IND,"6x case, BAU",2100,No CC,$/ton of CO2,43.24,NA,NA,NA,NA,NA,30,
500,Social Cost of Carbon,RUS,"6x case, BAU",2100,No CC,$/ton of CO2,-0.33,NA,NA,NA,NA,NA,30,
501,Social Cost of Carbon,CND,"6x case, BAU",2100,No CC,$/ton of CO2,-0.31,NA,NA,NA,NA,NA,30,
502,Social Cost of Carbon,EEU,"6x case, BAU",2100,No CC,$/ton of CO2,0.26,NA,NA,NA,NA,NA,30,
503,Social Cost of Carbon,SAP,"6x case, BAU",2100,No CC,$/ton of CO2,17.54,NA,NA,NA,NA,NA,30,
504,Social Cost of Carbon,USA,"6x case, UWI",2017,No CC,$/ton of CO2,17.63,NA,NA,NA,NA,NA,30,
505,Social Cost of Carbon,WEU,"6x case, UWI",2017,No CC,$/ton of CO2,5.81,NA,NA,NA,NA,NA,30,
506,Social Cost of Carbon,JSHK,"6x case, UWI",2017,No CC,$/ton of CO2,8.48,NA,NA,NA,NA,NA,30,
507,Social Cost of Carbon,CHI,"6x case, UWI",2017,No CC,$/ton of CO2,19.06,NA,NA,NA,NA,NA,30,
508,Social Cost of Carbon,IND,"6x case, UWI",2017,No CC,$/ton of CO2,10.19,NA,NA,NA,NA,NA,30,
509,Social Cost of Carbon,RUS,"6x case, UWI",2017,No CC,$/ton of CO2,-0.25,NA,NA,NA,NA,NA,30,
510,Social Cost of Carbon,CND,"6x case, UWI",2017,No CC,$/ton of CO2,-0.25,NA,NA,NA,NA,NA,30,
511,Social Cost of Carbon,EEU,"6x case, UWI",2017,No CC,$/ton of CO2,0.06,NA,NA,NA,NA,NA,30,
512,Social Cost of Carbon,SAP,"6x case, UWI",2017,No CC,$/ton of CO2,5.99,NA,NA,NA,NA,NA,30,
513,Social Cost of Carbon,USA,"6x case, UWI",2025,No CC,$/ton of CO2,18.82,NA,NA,NA,NA,NA,30,
514,Social Cost of Carbon,WEU,"6x case, UWI",2025,No CC,$/ton of CO2,6.29,NA,NA,NA,NA,NA,30,
515,Social Cost of Carbon,JSHK,"6x case, UWI",2025,No CC,$/ton of CO2,9.39,NA,NA,NA,NA,NA,30,
516,Social Cost of Carbon,CHI,"6x case, UWI",2025,No CC,$/ton of CO2,21.85,NA,NA,NA,NA,NA,30,
517,Social Cost of Carbon,IND,"6x case, UWI",2025,No CC,$/ton of CO2,11.80,NA,NA,NA,NA,NA,30,
518,Social Cost of Carbon,RUS,"6x case, UWI",2025,No CC,$/ton of CO2,-0.24,NA,NA,NA,NA,NA,30,
519,Social Cost of Carbon,CND,"6x case, UWI",2025,No CC,$/ton of CO2,-0.26,NA,NA,NA,NA,NA,30,
520,Social Cost of Carbon,EEU,"6x case, UWI",2025,No CC,$/ton of CO2,0.06,NA,NA,NA,NA,NA,30,
521,Social Cost of Carbon,SAP,"6x case, UWI",2025,No CC,$/ton of CO2,6.63,NA,NA,NA,NA,NA,30,
522,Social Cost of Carbon,USA,"6x case, UWI",2050,No CC,$/ton of CO2,22.93,NA,NA,NA,NA,NA,30,
523,Social Cost of Carbon,WEU,"6x case, UWI",2050,No CC,$/ton of CO2,8.38,NA,NA,NA,NA,NA,30,
524,Social Cost of Carbon,JSHK,"6x case, UWI",2050,No CC,$/ton of CO2,13.64,NA,NA,NA,NA,NA,30,
525,Social Cost of Carbon,CHI,"6x case, UWI",2050,No CC,$/ton of CO2,34.58,NA,NA,NA,NA,NA,30,
526,Social Cost of Carbon,IND,"6x case, UWI",2050,No CC,$/ton of CO2,17.97,NA,NA,NA,NA,NA,30,
527,Social Cost of Carbon,RUS,"6x case, UWI",2050,No CC,$/ton of CO2,-0.24,NA,NA,NA,NA,NA,30,
528,Social Cost of Carbon,CND,"6x case, UWI",2050,No CC,$/ton of CO2,-0.29,NA,NA,NA,NA,NA,30,
529,Social Cost of Carbon,EEU,"6x case, UWI",2050,No CC,$/ton of CO2,0.07,NA,NA,NA,NA,NA,30,
530,Social Cost of Carbon,SAP,"6x case, UWI",2050,No CC,$/ton of CO2,8.62,NA,NA,NA,NA,NA,30,
531,Social Cost of Carbon,USA,"6x case, UWI",2100,No CC,$/ton of CO2,49.15,NA,NA,NA,NA,NA,30,
532,Social Cost of Carbon,WEU,"6x case, UWI",2100,No CC,$/ton of CO2,21.31,NA,NA,NA,NA,NA,30,
533,Social Cost of Carbon,JSHK,"6x case, UWI",2100,No CC,$/ton of CO2,42.97,NA,NA,NA,NA,NA,30,
534,Social Cost of Carbon,CHI,"6x case, UWI",2100,No CC,$/ton of CO2,118.96,NA,NA,NA,NA,NA,30,
535,Social Cost of Carbon,IND,"6x case, UWI",2100,No CC,$/ton of CO2,50.48,NA,NA,NA,NA,NA,30,
536,Social Cost of Carbon,RUS,"6x case, UWI",2100,No CC,$/ton of CO2,-0.42,NA,NA,NA,NA,NA,30,
537,Social Cost of Carbon,CND,"6x case, UWI",2100,No CC,$/ton of CO2,-0.55,NA,NA,NA,NA,NA,30,
538,Social Cost of Carbon,EEU,"6x case, UWI",2100,No CC,$/ton of CO2,0.12,NA,NA,NA,NA,NA,30,
539,Social Cost of Carbon,SAP,"6x case, UWI",2100,No CC,$/ton of CO2,18.93,NA,NA,NA,NA,NA,30,
540,SCC,BRA,"1x case, BAU",2017,No CC,$ per ton of CO2,0.76,NA,NA,NA,NA,NA,Page 33,Social Cost of Carbon for Brazil under baseline scenario.
541,SCC,BRA,"1x case, UWI",2017,No CC,$ per ton of CO2,0.80,NA,NA,NA,NA,NA,Page 33,Social Cost of Carbon for Brazil under UWI scenario.
542,SCC,BRA,"2x case, BAU",2017,No CC,$ per ton of CO2,1.41,NA,NA,NA,NA,NA,Page 33,Social Cost of Carbon for Brazil under baseline scenario.
543,SCC,BRA,"2x case, UWI",2017,No CC,$ per ton of CO2,1.43,NA,NA,NA,NA,NA,Page 33,Social Cost of Carbon for Brazil under UWI scenario.
544,SCC,BRA,"4x case, BAU",2017,No CC,$ per ton of CO2,2.42,NA,NA,NA,NA,NA,Page 33,Social Cost of Carbon for Brazil under baseline scenario.
545,SCC,BRA,"4x case, UWI",2017,No CC,$ per ton of CO2,2.44,NA,NA,NA,NA,NA,Page 33,Social Cost of Carbon for Brazil under UWI scenario.
546,SCC,BRA,"6x case, BAU",2017,No CC,$ per ton of CO2,3.12,NA,NA,NA,NA,NA,Page 33,Social Cost of Carbon for Brazil under baseline scenario.
547,SCC,BRA,"6x case, UWI",2017,No CC,$ per ton of CO2,3.18,NA,NA,NA,NA,NA,Page 33,Social Cost of Carbon for Brazil under UWI scenario.
548,SCC,Global,"1x case, BAU",2017,No CC,$ per ton of CO2,22.84,NA,NA,NA,NA,NA,Page 33,Global Social Cost of Carbon under baseline scenario.
549,SCC,Global,"1x case, UWI",2017,No CC,$ per ton of CO2,22.41,NA,NA,NA,NA,NA,Page 33,Global Social Cost of Carbon under UWI scenario.
550,SCC,Global,"2x case, BAU",2017,No CC,$ per ton of CO2,43.88,NA,NA,NA,NA,NA,Page 33,Global Social Cost of Carbon under baseline scenario.
551,SCC,Global,"2x case, UWI",2017,No CC,$ per ton of CO2,39.28,NA,NA,NA,NA,NA,Page 33,Global Social Cost of Carbon under UWI scenario.
552,SCC,Global,"4x case, BAU",2017,No CC,$ per ton of CO2,80.64,NA,NA,NA,NA,NA,Page 33,Global Social Cost of Carbon under baseline scenario.
553,SCC,Global,"4x case, UWI",2017,No CC,$ per ton of CO2,66.70,NA,NA,NA,NA,NA,Page 33,Global Social Cost of Carbon under UWI scenario.
554,SCC,Global,"6x case, BAU",2017,No CC,$ per ton of CO2,111.69,NA,NA,NA,NA,NA,Page 33,Global Social Cost of Carbon under baseline scenario.
555,SCC,Global,"6x case, UWI",2017,No CC,$ per ton of CO2,88.16,NA,NA,NA,NA,NA,Page 33,Global Social Cost of Carbon under UWI scenario.
