,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
352,GSP Growth,United States,NA,2012,No CC,percentage points,0.132,0.061,NA,NA,NA,NA,Table A14,"One-year lagged temperature, Spring, population-weighted temperature data, significantly different from zero at the 5% level clustered by year"
353,GSP Growth,United States,NA,2012,No CC,percentage points,0.145,0.078,NA,NA,NA,NA,Table A14,"One-year lagged temperature, Spring, population-weighted temperature data, significantly different from zero at the 10% level clustered by state"
354,GSP Growth,United States,NA,2012,No CC,percentage points,-0.145,0.056,NA,NA,NA,NA,Table A14,"One-year lagged temperature, Summer, population-weighted temperature data, significantly different from zero at the 1% level clustered by state"
355,GSP Growth,United States,NA,2012,No CC,percentage points,-0.145,0.078,NA,NA,NA,NA,Table A14,"One-year lagged temperature, Summer, population-weighted temperature data, significantly different from zero at the 10% level clustered by year"
356,GSP Growth,United States,NA,2012,No CC,percentage points,0.044,0.062,NA,NA,NA,NA,Table A14,"One-year lagged temperature, Fall, population-weighted temperature data"
357,GSP Growth,United States,NA,2012,No CC,percentage points,0.020,0.079,NA,NA,NA,NA,Table A14,"Sum of coefficients, Spring, population-weighted temperature data"
358,GSP Growth,United States,NA,2012,No CC,percentage points,0.110,0.087,NA,NA,NA,NA,Table A14,"Sum of coefficients, Spring, population-weighted temperature data"
359,GSP Growth,United States,NA,2012,No CC,percentage points,-0.287,0.110,NA,NA,NA,NA,Table A14,"Sum of coefficients, Summer, population-weighted temperature data, significantly different from zero at the 1% level clustered by year"
360,GSP Growth,United States,NA,2012,No CC,percentage points,-0.287,0.082,NA,NA,NA,NA,Table A14,"Sum of coefficients, Summer, population-weighted temperature data, significantly different from zero at the 10% level clustered by state"
361,GSP Growth,United States,NA,2012,No CC,percentage points,-0.287,0.075,NA,NA,NA,NA,Table A14,"Sum of coefficients, Summer, population-weighted temperature data, significantly different from zero at the 1% level clustered by state"
362,GSP Growth,United States,NA,2012,No CC,percentage points,-0.287,0.110,NA,NA,NA,NA,Table A14,"Sum of coefficients, Summer, population-weighted temperature data, significantly different from zero at the 1% level clustered by year"
363,GSP Growth,United States,NA,2012,No CC,percentage points,0.144,0.082,NA,NA,NA,NA,Table A14,"Sum of coefficients, Fall, population-weighted temperature data"
364,Productivity,United States,NA,2012,No CC,percentage points,-0.029,0.069,NA,NA,NA,NA,Table A15,"Winter, population-weighted temperature data"
365,Productivity,United States,NA,2012,No CC,percentage points,-0.045,0.073,NA,NA,NA,NA,Table A15,"Spring, population-weighted temperature data"
366,Productivity,United States,NA,2012,No CC,percentage points,-0.113,0.091,NA,NA,NA,NA,Table A15,"Summer, population-weighted temperature data"
367,Productivity,United States,NA,2012,No CC,percentage points,-0.113,0.048,NA,NA,NA,NA,Table A15,"Summer, population-weighted temperature data, significantly different from zero at the 5% level clustered by year"
368,Productivity,United States,NA,2012,No CC,percentage points,0.148,0.051,NA,NA,NA,NA,Table A15,"Fall, population-weighted temperature data, significantly different from zero at the 1% level clustered by year"
369,Employment,United States,NA,2012,No CC,percentage points,0.015,0.032,NA,NA,NA,NA,Table A15,"Spring, population-weighted temperature data"
370,Employment,United States,NA,2012,No CC,percentage points,-0.082,0.050,NA,NA,NA,NA,Table A15,"Summer, population-weighted temperature data, significantly different from zero at the 10% level clustered by year"
371,Employment,United States,NA,2012,No CC,percentage points,0.008,0.058,NA,NA,NA,NA,Table A15,"Fall, population-weighted temperature data"
372,Employment,United States,NA,2012,No CC,percentage points,-0.023,0.041,NA,NA,NA,NA,Table A15,"Fall, population-weighted temperature data"
373,Gross State Product,United States,NA,1977,No CC,Percentage points,-0.164,0.104,NA,NA,NA,NA,Table A16,Pre-1997. Impacts post-1997: -0.187 (0.205 SD).
374,Services Output,United States,NA,1977,No CC,Percentage points,0.016,0.072,NA,NA,NA,NA,Table A16,Pre-1997. Impacts post-1997: -0.122 (0.087 SD).
375,Finance Output,United States,NA,1977,No CC,Percentage points,-0.249,0.221,NA,NA,NA,NA,Table A16,Pre-1997. Impacts post-1997: -0.418 (0.373 SD).
376,Manufacturing Output,United States,NA,1977,No CC,Percentage points,-0.019,0.217,NA,NA,NA,NA,Table A16,Pre-1997. Impacts post-1997: 0.333 (0.606 SD).
377,Retail Output,United States,NA,1977,No CC,Percentage points,-0.041,0.071,NA,NA,NA,NA,Table A16,Pre-1997. Impacts post-1997: -0.181 (0.185 SD).
378,Wholesale Output,United States,NA,1977,No CC,Percentage points,-0.090,0.105,NA,NA,NA,NA,Table A16,Pre-1997. Impacts post-1997: -0.217 (0.175 SD).
379,Comm./Info. Output,United States,NA,1977,No CC,Percentage points,-0.182,0.102,NA,NA,NA,NA,Table A16,Pre-1997. Impacts post-1997: -0.269 (0.673 SD).
380,Construction Output,United States,NA,1977,No CC,Percentage points,-0.159,0.234,NA,NA,NA,NA,Table A16,Pre-1997. Impacts post-1997: -0.390 (0.424 SD).
381,Transportation Output,United States,NA,1977,No CC,Percentage points,0.168,0.131,NA,NA,NA,NA,Table A16,Pre-1997. Impacts post-1997: 0.249 (0.195 SD).
382,Utilities Output,United States,NA,1977,No CC,Percentage points,0.357,0.229,NA,NA,NA,NA,Table A16,Pre-1997. Impacts post-1997: 0.600 (0.366 SD).
383,Mining Output,United States,NA,1977,No CC,Percentage points,0.048,0.543,NA,NA,NA,NA,Table A16,Pre-1997. Impacts post-1997: 0.596 (1.400 SD).
384,Ag./For./Fish. Output,United States,NA,1977,No CC,Percentage points,-2.500,0.941,NA,NA,NA,NA,Table A16,Pre-1997. Impacts post-1997: -2.118 (0.981 SD).
385,Sectoral Output Growth,United States,No scenario specified,2012,No CC,NA,-0.250,0.141,NA,NA,NA,NA,Table A19,Result refers to the sum of coefficients for summer temperature impact on productivity. Wald test's p-value indicates significance. Data from 1957-2012.
386,Employment,United States,No scenario specified,2012,No CC,NA,0.090,0.044,NA,NA,NA,NA,Table A19,Result refers to the sum of coefficients for 1-year lagged winter temperature impact on employment. Wald test's p-value indicates significance. Data from 1957-2012.
387,GSP growth,United States,A2,2012,No CC,percentage points,-0.186,0.095,NA,NA,NA,NA,Table A2,Contemp. temp effect
388,GSP growth,United States,A2,2012,No CC,percentage points,-0.116,0.113,NA,NA,NA,NA,Table A2,One-year lag temp effect
389,GSP growth,United States,A2,2012,No CC,percentage points,-0.301,0.158,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.065"
390,GSP growth,United States,A2,2012,No CC,percentage points,-0.186,0.060,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
391,GSP growth,United States,A2,2012,No CC,percentage points,-0.116,0.098,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
392,GSP growth,United States,A2,2012,No CC,percentage points,-0.301,0.123,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.018, year clustered SD"
393,Services growth,United States,A2,2012,No CC,percentage points,0.022,0.067,NA,NA,NA,NA,Table A2,Contemp. temp effect
394,Services growth,United States,A2,2012,No CC,percentage points,-0.187,0.061,NA,NA,NA,NA,Table A2,One-year lag temp effect
395,Services growth,United States,A2,2012,No CC,percentage points,-0.164,0.092,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.084"
396,Services growth,United States,A2,2012,No CC,percentage points,0.022,0.049,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
397,Services growth,United States,A2,2012,No CC,percentage points,-0.187,0.049,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
398,Services growth,United States,A2,2012,No CC,percentage points,-0.164,0.079,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.042, year clustered SD"
399,FIRE growth,United States,A2,2012,No CC,percentage points,-0.205,0.243,NA,NA,NA,NA,Table A2,Contemp. temp effect
400,FIRE growth,United States,A2,2012,No CC,percentage points,-0.207,0.177,NA,NA,NA,NA,Table A2,One-year lag temp effect
401,FIRE growth,United States,A2,2012,No CC,percentage points,-0.412,0.331,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.222"
402,FIRE growth,United States,A2,2012,No CC,percentage points,-0.205,0.235,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
403,FIRE growth,United States,A2,2012,No CC,percentage points,-0.207,0.143,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
404,FIRE growth,United States,A2,2012,No CC,percentage points,-0.412,0.219,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.066, year clustered SD"
405,Manuf. growth,United States,A2,2012,No CC,percentage points,-0.052,0.218,NA,NA,NA,NA,Table A2,Contemp. temp effect
406,Manuf. growth,United States,A2,2012,No CC,percentage points,-0.221,0.192,NA,NA,NA,NA,Table A2,One-year lag temp effect
407,Manuf. growth,United States,A2,2012,No CC,percentage points,-0.274,0.254,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.289"
408,Manuf. growth,United States,A2,2012,No CC,percentage points,-0.052,0.104,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
409,Manuf. growth,United States,A2,2012,No CC,percentage points,-0.221,0.171,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
410,Manuf. growth,United States,A2,2012,No CC,percentage points,-0.274,0.153,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.079, year clustered SD"
411,Govt. growth,United States,A2,2012,No CC,percentage points,-0.068,0.071,NA,NA,NA,NA,Table A2,Contemp. temp effect
412,Govt. growth,United States,A2,2012,No CC,percentage points,0.019,0.062,NA,NA,NA,NA,Table A2,One-year lag temp effect
413,Govt. growth,United States,A2,2012,No CC,percentage points,-0.049,0.095,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.608"
414,Govt. growth,United States,A2,2012,No CC,percentage points,-0.068,0.063,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
415,Govt. growth,United States,A2,2012,No CC,percentage points,0.019,0.070,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
416,Govt. growth,United States,A2,2012,No CC,percentage points,-0.049,0.107,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.647, year clustered SD"
417,Retail growth,United States,A2,2012,No CC,percentage points,-0.050,0.075,NA,NA,NA,NA,Table A2,Contemp. temp effect
418,Retail growth,United States,A2,2012,No CC,percentage points,-0.075,0.081,NA,NA,NA,NA,Table A2,One-year lag temp effect
419,Retail growth,United States,A2,2012,No CC,percentage points,-0.125,0.102,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.227"
420,Retail growth,United States,A2,2012,No CC,percentage points,-0.050,0.060,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
421,Retail growth,United States,A2,2012,No CC,percentage points,-0.075,0.059,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
422,Retail growth,United States,A2,2012,No CC,percentage points,-0.125,0.079,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.119, year clustered SD"
423,Wholesale growth,United States,A2,2012,No CC,percentage points,-0.153,0.104,NA,NA,NA,NA,Table A2,Contemp. temp effect
424,Wholesale growth,United States,A2,2012,No CC,percentage points,-0.161,0.107,NA,NA,NA,NA,Table A2,One-year lag temp effect
425,Wholesale growth,United States,A2,2012,No CC,percentage points,-0.314,0.166,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.068"
426,Wholesale growth,United States,A2,2012,No CC,percentage points,-0.153,0.062,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
427,Wholesale growth,United States,A2,2012,No CC,percentage points,-0.161,0.087,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
428,Wholesale growth,United States,A2,2012,No CC,percentage points,-0.314,0.104,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.004, year clustered SD"
429,Comm/Info growth,United States,A2,2012,No CC,percentage points,-0.238,0.088,NA,NA,NA,NA,Table A2,Contemp. temp effect
430,Comm/Info growth,United States,A2,2012,No CC,percentage points,0.073,0.101,NA,NA,NA,NA,Table A2,One-year lag temp effect
431,Comm/Info growth,United States,A2,2012,No CC,percentage points,-0.164,0.148,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.275"
432,Comm/Info growth,United States,A2,2012,No CC,percentage points,-0.238,0.091,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
433,Comm/Info growth,United States,A2,2012,No CC,percentage points,0.073,0.095,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
434,Comm/Info growth,United States,A2,2012,No CC,percentage points,-0.164,0.122,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.185, year clustered SD"
435,Construction growth,United States,A2,2012,No CC,percentage points,-0.216,0.238,NA,NA,NA,NA,Table A2,Contemp. temp effect
436,Construction growth,United States,A2,2012,No CC,percentage points,-0.471,0.256,NA,NA,NA,NA,Table A2,One-year lag temp effect
437,Construction growth,United States,A2,2012,No CC,percentage points,-0.688,0.383,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.082"
438,Construction growth,United States,A2,2012,No CC,percentage points,-0.216,0.184,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
439,Construction growth,United States,A2,2012,No CC,percentage points,-0.471,0.230,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
440,Construction growth,United States,A2,2012,No CC,percentage points,-0.688,0.360,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.062, year clustered SD"
441,Transport growth,United States,A2,2012,No CC,percentage points,-0.037,0.151,NA,NA,NA,NA,Table A2,Contemp. temp effect
442,Transport growth,United States,A2,2012,No CC,percentage points,0.114,0.213,NA,NA,NA,NA,Table A2,One-year lag temp effect
443,Transport growth,United States,A2,2012,No CC,percentage points,-0.037,0.124,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
444,Transport growth,United States,A2,2012,No CC,percentage points,0.114,0.097,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
445,Utilities growth,United States,A2,2012,No CC,percentage points,0.337,0.184,NA,NA,NA,NA,Table A2,Contemp. temp effect
446,Utilities growth,United States,A2,2012,No CC,percentage points,0.028,0.283,NA,NA,NA,NA,Table A2,One-year lag temp effect
447,Utilities growth,United States,A2,2012,No CC,percentage points,0.364,0.207,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.207"
448,Utilities growth,United States,A2,2012,No CC,percentage points,0.337,0.202,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
449,Utilities growth,United States,A2,2012,No CC,percentage points,0.028,0.160,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
450,Utilities growth,United States,A2,2012,No CC,percentage points,0.364,0.258,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.164, year clustered SD"
451,Mining growth,United States,A2,2012,No CC,percentage points,-0.162,0.706,NA,NA,NA,NA,Table A2,Contemp. temp effect
452,Mining growth,United States,A2,2012,No CC,percentage points,-0.024,0.817,NA,NA,NA,NA,Table A2,One-year lag temp effect
453,Mining growth,United States,A2,2012,No CC,percentage points,-0.162,0.539,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
454,Mining growth,United States,A2,2012,No CC,percentage points,-0.024,1.189,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
455,Agri/Fish growth,United States,A2,2012,No CC,percentage points,-2.556,0.966,NA,NA,NA,NA,Table A2,Contemp. temp effect
456,Agri/Fish growth,United States,A2,2012,No CC,percentage points,-1.218,1.292,NA,NA,NA,NA,Table A2,One-year lag temp effect
457,Agri/Fish growth,United States,A2,2012,No CC,percentage points,-2.556,0.444,NA,NA,NA,NA,Table A2,"Contemp. temp effect, year clustered SD"
458,Agri/Fish growth,United States,A2,2012,No CC,percentage points,-1.218,0.369,NA,NA,NA,NA,Table A2,"One-year lag temp effect, year clustered SD"
459,Agri/Fish growth,United States,A2,2012,No CC,percentage points,-1.218,0.353,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.353"
460,Agri/Fish growth,United States,A2,2012,No CC,percentage points,-2.556,0.316,NA,NA,NA,NA,Table A2,"Sum of coeffs, Wald p=0.002, year clustered SD"
461,GSP growth,United States,NA,1990,No CC,percentage points per °F,-0.269,0.183,NA,NA,NA,NA,Table A21,Contemporary temperature impact
462,Services output,United States,NA,1990,No CC,percentage points per °F,-0.230,0.068,NA,NA,NA,NA,Table A21,Contemporary temperature impact
463,Finance output,United States,NA,1990,No CC,percentage points per °F,-0.454,0.385,NA,NA,NA,NA,Table A21,Contemporary temperature impact
464,Manufacturing output,United States,NA,1990,No CC,percentage points per °F,-0.576,0.622,NA,NA,NA,NA,Table A21,Contemporary temperature impact
465,Government output,United States,NA,1990,No CC,percentage points per °F,-0.071,0.159,NA,NA,NA,NA,Table A21,Contemporary temperature impact
466,Retail output,United States,NA,1990,No CC,percentage points per °F,-0.251,0.200,NA,NA,NA,NA,Table A21,Contemporary temperature impact
467,Wholesale output,United States,NA,1990,No CC,percentage points per °F,-0.294,0.173,NA,NA,NA,NA,Table A21,Contemporary temperature impact
468,Communication output,United States,NA,1990,No CC,percentage points per °F,-0.298,0.739,NA,NA,NA,NA,Table A21,Contemporary temperature impact
469,Construction output,United States,NA,1990,No CC,percentage points per °F,-0.442,0.410,NA,NA,NA,NA,Table A21,Contemporary temperature impact
470,Transportation output,United States,NA,1990,No CC,percentage points per °F,0.201,0.216,NA,NA,NA,NA,Table A21,Contemporary temperature impact
471,Utilities output,United States,NA,1990,No CC,percentage points per °F,0.605,0.341,NA,NA,NA,NA,Table A21,Contemporary temperature impact
472,Mining output,United States,NA,1990,No CC,percentage points per °F,0.844,1.593,NA,NA,NA,NA,Table A21,Contemporary temperature impact
473,Agriculture output,United States,NA,1990,No CC,percentage points per °F,-2.091,0.999,NA,NA,NA,NA,Table A21,Contemporary temperature impact
474,GSP growth,United States,NA,1990,No CC,percentage points per °F,-0.223,0.151,NA,NA,NA,NA,Table A21,One-year lag temperature impact
475,Services output,United States,NA,1990,No CC,percentage points per °F,-0.242,0.132,NA,NA,NA,NA,Table A21,One-year lag temperature impact
476,Finance output,United States,NA,1990,No CC,percentage points per °F,-0.184,0.278,NA,NA,NA,NA,Table A21,One-year lag temperature impact
477,Manufacturing output,United States,NA,1990,No CC,percentage points per °F,-0.562,0.515,NA,NA,NA,NA,Table A21,One-year lag temperature impact
478,Government output,United States,NA,1990,No CC,percentage points per °F,-0.267,0.148,NA,NA,NA,NA,Table A21,One-year lag temperature impact
479,Retail output,United States,NA,1990,No CC,percentage points per °F, -0.093,0.202,NA,NA,NA,NA,Table A21,One-year lag temperature impact
480,Wholesale output,United States,NA,1990,No CC,percentage points per °F,-0.116,0.124,NA,NA,NA,NA,Table A21,One-year lag temperature impact
481,Communication output,United States,NA,1990,No CC,percentage points per °F,-0.045,0.291,NA,NA,NA,NA,Table A21,One-year lag temperature impact
482,Construction output,United States,NA,1990,No CC,percentage points per °F,-0.390,0.186,NA,NA,NA,NA,Table A21,One-year lag temperature impact
483,Transportation output,United States,NA,1990,No CC,percentage points per °F,0.167,0.256,NA,NA,NA,NA,Table A21,One-year lag temperature impact
484,Utilities output,United States,NA,1990,No CC,percentage points per °F,-0.209,0.509,NA,NA,NA,NA,Table A21,One-year lag temperature impact
485,Mining output,United States,NA,1990,No CC,percentage points per °F,1.673,1.361,NA,NA,NA,NA,Table A21,One-year lag temperature impact
486,Agriculture output,United States,NA,1990,No CC,percentage points per °F,1.817,1.106,NA,NA,NA,NA,Table A21,One-year lag temperature impact
487,GSP growth,United States,NA,1990,No CC,percentage points per °F,-0.492,0.212,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
488,Services output,United States,NA,1990,No CC,percentage points per °F,-0.472,0.162,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
489,Finance output,United States,NA,1990,No CC,percentage points per °F,-0.638,0.561,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
490,Manufacturing output,United States,NA,1990,No CC,percentage points per °F,-0.562,0.821,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
491,Government output,United States,NA,1990,No CC,percentage points per °F,-0.338,0.238,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
492,Retail output,United States,NA,1990,No CC,percentage points per °F,-0.343,0.333,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
493,Wholesale output,United States,NA,1990,No CC,percentage points per °F,-0.410,0.231,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
494,Communication output,United States,NA,1990,No CC,percentage points per °F,-0.343,0.870,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
495,Construction output,United States,NA,1990,No CC,percentage points per °F,-0.800,0.267,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
496,Transportation output,United States,NA,1990,No CC,percentage points per °F,0.368,0.367,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
497,Utilities output,United States,NA,1990,No CC,percentage points per °F,0.396,0.488,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
498,Mining output,United States,NA,1990,No CC,percentage points per °F,2.516,1.848,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
499,Agriculture output,United States,NA,1990,No CC,percentage points per °F,-0.274,1.764,NA,NA,NA,NA,Table A21,Sum of contemporary and one-year lag temperature impact
500,Output Growth,United States,A2,2012,Temperature,percentage points,-0.258,0.103,NA,NA,NA,NA,Table A2,"Professional and business services, contemporary temperature effect, clustered by year"
501,Output Growth,United States,A2,2012,Temperature,percentage points,-0.258,0.113,NA,NA,NA,NA,Table A2,"Professional and business services, contemporary temperature effect, clustered by state"
502,Output Growth,United States,A2,2012,Temperature,percentage points,-0.391,0.223,NA,NA,NA,NA,Table A2,"Professional and business services, one-year lag temperature effect, clustered by year"
503,Output Growth,United States,A2,2012,Temperature,percentage points,-0.391,0.225,NA,NA,NA,NA,Table A2,"Professional and business services, one-year lag temperature effect, clustered by state"
504,Output Growth,United States,A2,2012,Temperature,percentage points,-0.649,0.234,NA,NA,NA,NA,Table A2,"Professional and business services, sum of temperature coefficients, clustered by year"
505,Output Growth,United States,A2,2012,Temperature,percentage points,-0.649,0.307,NA,NA,NA,NA,Table A2,"Professional and business services, sum of temperature coefficients, clustered by state"
506,Output Growth,United States,A2,2012,Temperature,percentage points,-0.007,0.048,NA,NA,NA,NA,Table A2,"Educational services, health care, social assistance, contemporary temperature effect, clustered by year"
507,Output Growth,United States,A2,2012,Temperature,percentage points,-0.007,0.065,NA,NA,NA,NA,Table A2,"Educational services, health care, social assistance, contemporary temperature effect, clustered by state"
508,Output Growth,United States,A2,2012,Temperature,percentage points,-0.022,0.061,NA,NA,NA,NA,Table A2,"Educational services, health care, social assistance, one-year lag temperature effect, clustered by year"
509,Output Growth,United States,A2,2012,Temperature,percentage points,-0.022,0.047,NA,NA,NA,NA,Table A2,"Educational services, health care, social assistance, one-year lag temperature effect, clustered by state"
510,Output Growth,United States,A2,2012,Temperature,percentage points,-0.028,0.085,NA,NA,NA,NA,Table A2,"Educational services, health care, social assistance, sum of temperature coefficients, clustered by year"
511,Output Growth,United States,A2,2012,Temperature,percentage points,-0.028,0.087,NA,NA,NA,NA,Table A2,"Educational services, health care, social assistance, sum of temperature coefficients, clustered by state"
512,Output Growth,United States,A2,2012,Temperature,percentage points,-0.274,0.147,NA,NA,NA,NA,Table A2,"Other services, except government, contemporary temperature effect, clustered by year"
513,Output Growth,United States,A2,2012,Temperature,percentage points,-0.274,0.104,NA,NA,NA,NA,Table A2,"Other services, except government, contemporary temperature effect, clustered by state"
514,Output Growth,United States,A2,2012,Temperature,percentage points,-0.257,0.178,NA,NA,NA,NA,Table A2,"Other services, except government, one-year lag temperature effect, clustered by year"
515,Output Growth,United States,A2,2012,Temperature,percentage points,-0.257,0.154,NA,NA,NA,NA,Table A2,"Other services, except government, one-year lag temperature effect, clustered by state"
516,Output Growth,United States,A2,2012,Temperature,percentage points,-0.531,0.277,NA,NA,NA,NA,Table A2,"Other services, except government, sum of temperature coefficients, clustered by year"
517,Output Growth,United States,A2,2012,Temperature,percentage points,-0.531,0.214,NA,NA,NA,NA,Table A2,"Other services, except government, sum of temperature coefficients, clustered by state"
518,Output Growth,United States,A2,2012,Temperature,percentage points,-0.392,0.158,NA,NA,NA,NA,Table A2,"Food services and drinking places, contemporary temperature effect, clustered by year"
519,Output Growth,United States,A2,2012,Temperature,percentage points,-0.392,0.148,NA,NA,NA,NA,Table A2,"Food services and drinking places, contemporary temperature effect, clustered by state"
520,Output Growth,United States,A2,2012,Temperature,percentage points,-0.063,0.243,NA,NA,NA,NA,Table A2,"Food services and drinking places, one-year lag temperature effect, clustered by year"
521,Output Growth,United States,A2,2012,Temperature,percentage points,-0.063,0.067,NA,NA,NA,NA,Table A2,"Food services and drinking places, one-year lag temperature effect, clustered by state"
522,Output Growth,United States,A2,2012,Temperature,percentage points,-0.455,0.321,NA,NA,NA,NA,Table A2,"Food services and drinking places, sum of temperature coefficients, clustered by year"
523,Output Growth,United States,A2,2012,Temperature,percentage points,-0.455,0.180,NA,NA,NA,NA,Table A2,"Food services and drinking places, sum of temperature coefficients, clustered by state"
524,Output Growth,United States,A2,2012,Temperature,percentage points,-0.439,0.247,NA,NA,NA,NA,Table A2,"Arts, entertainment, and recreation, one-year lag temperature effect, clustered by year"
525,Output Growth,United States,A2,2012,Temperature,percentage points,-0.439,0.160,NA,NA,NA,NA,Table A2,"Arts, entertainment, and recreation, one-year lag temperature effect, clustered by state"
526,Output Growth,United States,A2,2012,Temperature,percentage points,-0.068,0.419,NA,NA,NA,NA,Table A2,"Arts, entertainment, and recreation, sum of temperature coefficients, clustered by year"
527,Output Growth,United States,A2,2012,Temperature,percentage points,-0.068,0.281,NA,NA,NA,NA,Table A2,"Arts, entertainment, and recreation, sum of temperature coefficients, clustered by state"
528,Output Growth,United States,A2,2012,Temperature,percentage points,-0.182,0.240,NA,NA,NA,NA,Table A2,"Accommodation, one-year lag temperature effect, clustered by year"
529,Output Growth,United States,A2,2012,Temperature,percentage points,-0.182,0.177,NA,NA,NA,NA,Table A2,"Accommodation, one-year lag temperature effect, clustered by state"
530,Output Growth,United States,A2,2012,Temperature,percentage points,-0.167,0.460,NA,NA,NA,NA,Table A2,"Accommodation, sum of temperature coefficients, clustered by year"
531,Output Growth,United States,A2,2012,Temperature,percentage points,-0.167,0.489,NA,NA,NA,NA,Table A2,"Accommodation, sum of temperature coefficients, clustered by state"
532,Output Growth,United States,A2,2012,Temperature,percentage points,-0.460,0.402,NA,NA,NA,NA,Table A2,"Real estate, contemporary temperature effect, clustered by year"
533,Output Growth,United States,A2,2012,Temperature,percentage points,-0.460,0.121,NA,NA,NA,NA,Table A2,"Real estate, contemporary temperature effect, clustered by state"
534,Output Growth,United States,A2,2012,Temperature,percentage points,-0.268,0.234,NA,NA,NA,NA,Table A2,"Real estate, one-year lag temperature effect, clustered by year"
535,Output Growth,United States,A2,2012,Temperature,percentage points,-0.268,0.112,NA,NA,NA,NA,Table A2,"Real estate, one-year lag temperature effect, clustered by state"
536,Output Growth,United States,A2,2012,Temperature,percentage points,-0.728,0.572,NA,NA,NA,NA,Table A2,"Real estate, sum of temperature coefficients, clustered by year"
537,Output Growth,United States,A2,2012,Temperature,percentage points,-0.728,0.181,NA,NA,NA,NA,Table A2,"Real estate, sum of temperature coefficients, clustered by state"
